data_column,signal_column,scale,offset,rss
G_tau_5p376002e-01_ms,G_tau_5p376002e-01_ms,-0.012287811028421896,1.0273606861302882,5.13635939356943e-05
G_tau_5p632002e-01_ms,G_tau_5p632002e-01_ms,-0.010846785302281982,1.0258335468557809,4.894474306274573e-05
G_tau_5p888002e-01_ms,G_tau_5p888002e-01_ms,-0.011697555559850345,1.0263325111689265,4.788449400419212e-05
G_tau_6p144003e-01_ms,G_tau_6p144003e-01_ms,-0.01131324963473941,1.025753340719997,4.5711180036379925e-05
G_tau_6p400003e-01_ms,G_tau_6p400003e-01_ms,-0.010761649568112671,1.0249834392112547,4.197388022912975e-05
G_tau_6p656003e-01_ms,G_tau_6p656003e-01_ms,-0.011001223375489177,1.0249644549939496,3.9889880355761466e-05
G_tau_6p912003e-01_ms,G_tau_6p912003e-01_ms,-0.010891638710688038,1.0246523230013667,3.906520549919556e-05
G_tau_7p168003e-01_ms,G_tau_7p168003e-01_ms,-0.009651845061678786,1.0233267727216901,3.754541900399818e-05
G_tau_7p424004e-01_ms,G_tau_7p424004e-01_ms,-0.010266480041122331,1.023688137671822,3.609457310821555e-05
G_tau_7p680004e-01_ms,G_tau_7p680004e-01_ms,-0.010393456983301658,1.0235880971804472,3.456462869816562e-05
G_tau_7p936004e-01_ms,G_tau_7p936004e-01_ms,-0.0093655821842095,1.0224869192443284,3.231916846912098e-05
G_tau_8p192004e-01_ms,G_tau_8p192004e-01_ms,-0.009245300321999564,1.0221985401024123,3.104116547267783e-05
G_tau_8p704004e-01_ms,G_tau_8p704004e-01_ms,-0.009387829204261448,1.0219730114269139,2.796675072339735e-05
G_tau_9p216004e-01_ms,G_tau_9p216004e-01_ms,-0.009210791546203013,1.0214759480932822,2.5985201043858186e-05
G_tau_9p728004e-01_ms,G_tau_9p728004e-01_ms,-0.009215126217292416,1.0211778419407354,2.4251842365521997e-05
G_tau_1p024000e+00_ms,G_tau_1p024000e+00_ms,-0.008936474305707251,1.0206173592415206,2.1570902229700833e-05
G_tau_1p075200e+00_ms,G_tau_1p075200e+00_ms,-0.0084203624519802,1.0198887374842365,2.0429208049771005e-05
G_tau_1p126400e+00_ms,G_tau_1p126400e+00_ms,-0.008437016080938999,1.01962743194323,1.8476629978231457e-05
G_tau_1p177600e+00_ms,G_tau_1p177600e+00_ms,-0.008717120572388099,1.019637158812402,1.758708963801635e-05
G_tau_1p228801e+00_ms,G_tau_1p228801e+00_ms,-0.008321747402124756,1.0190275944977951,1.5539034888346594e-05
G_tau_1p280001e+00_ms,G_tau_1p280001e+00_ms,-0.008062473671504715,1.0185657706145919,1.417703031134832e-05
G_tau_1p331201e+00_ms,G_tau_1p331201e+00_ms,-0.00809008803742683,1.0183883552886164,1.3571631422301136e-05
G_tau_1p382401e+00_ms,G_tau_1p382401e+00_ms,-0.007986567347820085,1.0180689933574525,1.2498115331654466e-05
G_tau_1p433601e+00_ms,G_tau_1p433601e+00_ms,-0.0075769806962208515,1.0175153100783043,1.1693809624527e-05
G_tau_1p484801e+00_ms,G_tau_1p484801e+00_ms,-0.0072819658820003266,1.0170510955772034,1.0584506139570447e-05
G_tau_1p536001e+00_ms,G_tau_1p536001e+00_ms,-0.007410312950799382,1.0169777260524278,1.0145562301840332e-05
G_tau_1p587201e+00_ms,G_tau_1p587201e+00_ms,-0.0072391295650379404,1.0166591329661399,9.352965187932228e-06
G_tau_1p638401e+00_ms,G_tau_1p638401e+00_ms,-0.007068973220081176,1.0163409971582629,8.699296202467228e-06
G_tau_1p740801e+00_ms,G_tau_1p740801e+00_ms,-0.006900679068330993,1.0158594010000466,7.403246554505506e-06
G_tau_1p843201e+00_ms,G_tau_1p843201e+00_ms,-0.0066831745593310486,1.0153682287065946,6.5961359213794365e-06
G_tau_1p945601e+00_ms,G_tau_1p945601e+00_ms,-0.006515000075712156,1.0149522160644577,5.829096398237027e-06
G_tau_2p048001e+00_ms,G_tau_2p048001e+00_ms,-0.006357952128839325,1.0145355362916948,5.048767966002353e-06
G_tau_2p150401e+00_ms,G_tau_2p150401e+00_ms,-0.006148255671626543,1.0141055915707062,4.562995343499045e-06
G_tau_2p252801e+00_ms,G_tau_2p252801e+00_ms,-0.005972888784707488,1.0137241706663198,4.032247877902385e-06
G_tau_2p355201e+00_ms,G_tau_2p355201e+00_ms,-0.006102549286925864,1.0136244672295243,3.583575417191809e-06
G_tau_2p457601e+00_ms,G_tau_2p457601e+00_ms,-0.0058299953384276185,1.0131790574940158,3.2588177256335746e-06
G_tau_2p560001e+00_ms,G_tau_2p560001e+00_ms,-0.00583831842121127,1.012979583228633,3.16771097605874e-06
G_tau_2p662401e+00_ms,G_tau_2p662401e+00_ms,-0.0055415896679290085,1.0125420516094523,2.803069127956139e-06
G_tau_2p764801e+00_ms,G_tau_2p764801e+00_ms,-0.005449218930824173,1.0122965660638321,2.514605755378301e-06
G_tau_2p867201e+00_ms,G_tau_2p867201e+00_ms,-0.0057344777755578965,1.0123755054170005,2.256846919209847e-06
G_tau_2p969601e+00_ms,G_tau_2p969601e+00_ms,-0.005647700014007907,1.0121373035896872,2.2189200448063727e-06
G_tau_3p072002e+00_ms,G_tau_3p072002e+00_ms,-0.006030435562295094,1.012329261650201,2.2611542413882396e-06
G_tau_3p174402e+00_ms,G_tau_3p174402e+00_ms,-0.005738339380736701,1.0119205929050543,1.9971479870916545e-06
G_tau_3p276802e+00_ms,G_tau_3p276802e+00_ms,-0.005397083317757553,1.0114910746561323,2.218931794027195e-06
G_tau_3p481602e+00_ms,G_tau_3p481602e+00_ms,-0.005310048905214571,1.0111553949698096,2.0661062332564694e-06
G_tau_3p686402e+00_ms,G_tau_3p686402e+00_ms,-0.005455482512156062,1.0110497633388917,2.081612912305851e-06
G_tau_3p891201e+00_ms,G_tau_3p891201e+00_ms,-0.005188951290162444,1.010595541588986,2.3191345604051367e-06
G_tau_4p096001e+00_ms,G_tau_4p096001e+00_ms,-0.005042171417874091,1.0102603870741027,2.3448266322820637e-06
G_tau_4p300802e+00_ms,G_tau_4p300802e+00_ms,-0.0049180101577609775,1.0099637910110935,2.405174070956539e-06
G_tau_4p505602e+00_ms,G_tau_4p505602e+00_ms,-0.004848639602751428,1.0097244526814528,2.6536491340809806e-06
G_tau_4p710402e+00_ms,G_tau_4p710402e+00_ms,-0.004618742127951266,1.0093663913437199,2.784571148751285e-06
G_tau_4p915202e+00_ms,G_tau_4p915202e+00_ms,-0.004677839479636773,1.0092691771348283,2.970619150553996e-06
G_tau_5p120002e+00_ms,G_tau_5p120002e+00_ms,-0.004699294329507686,1.009147452379221,3.066566788465364e-06
G_tau_5p324802e+00_ms,G_tau_5p324802e+00_ms,-0.004891249449197552,1.0091924187736891,3.3349519021297642e-06
G_tau_5p529603e+00_ms,G_tau_5p529603e+00_ms,-0.004255132930618093,1.0084965276112656,3.62698755070913e-06
G_tau_5p734403e+00_ms,G_tau_5p734403e+00_ms,-0.004513805640936603,1.0086104315350368,3.7802207004918004e-06
G_tau_5p939203e+00_ms,G_tau_5p939203e+00_ms,-0.004632253281508816,1.0086025913154617,4.0541465936753485e-06
G_tau_6p144003e+00_ms,G_tau_6p144003e+00_ms,-0.004334564363273593,1.0082294345186333,4.182162389811696e-06
G_tau_6p348803e+00_ms,G_tau_6p348803e+00_ms,-0.004249433155176501,1.008048989983338,4.37506786133033e-06
G_tau_6p553603e+00_ms,G_tau_6p553603e+00_ms,-0.004306159151825182,1.0079969886279205,4.610240926514869e-06
G_tau_6p963203e+00_ms,G_tau_6p963203e+00_ms,-0.004106567077560216,1.007654560200297,5.075957484216391e-06
G_tau_7p372803e+00_ms,G_tau_7p372803e+00_ms,-0.0040850693546766095,1.0074746105288956,5.518175779156156e-06
G_tau_7p782403e+00_ms,G_tau_7p782403e+00_ms,-0.003910308240518189,1.0071664774396165,6.010844611748297e-06
G_tau_8p192003e+00_ms,G_tau_8p192003e+00_ms,-0.0037213281151405497,1.0068634932035465,6.386281126289468e-06
G_tau_8p601603e+00_ms,G_tau_8p601603e+00_ms,-0.003777285333809341,1.0067822184051936,6.758049872706949e-06
G_tau_9p011203e+00_ms,G_tau_9p011203e+00_ms,-0.003935107728089171,1.0068104266543039,7.1229785330719175e-06
G_tau_9p420804e+00_ms,G_tau_9p420804e+00_ms,-0.0036702030595816898,1.006465035349205,7.41631172754791e-06
G_tau_9p830404e+00_ms,G_tau_9p830404e+00_ms,-0.0036518078499960926,1.0063518174133097,7.650036718088833e-06
G_tau_1p024000e+01_ms,G_tau_1p024000e+01_ms,-0.003721114022621668,1.0063218713104745,7.91716797176644e-06
G_tau_1p064960e+01_ms,G_tau_1p064960e+01_ms,-0.0038797405441882665,1.0063724980225854,8.305109792361305e-06
G_tau_1p105921e+01_ms,G_tau_1p105921e+01_ms,-0.0038422959689893366,1.006267913198403,8.617487074461655e-06
G_tau_1p146881e+01_ms,G_tau_1p146881e+01_ms,-0.0037767177109861954,1.0061312599147791,8.749596591973516e-06
G_tau_1p187841e+01_ms,G_tau_1p187841e+01_ms,-0.003672234148111288,1.0059599976742073,9.241466541054816e-06
G_tau_1p228801e+01_ms,G_tau_1p228801e+01_ms,-0.0038278520821928832,1.0060352260397076,9.241003917137141e-06
G_tau_1p269761e+01_ms,G_tau_1p269761e+01_ms,-0.0034231927398406374,1.0056066673074564,9.611078307505672e-06
G_tau_1p310721e+01_ms,G_tau_1p310721e+01_ms,-0.003873115561830774,1.005952752616972,9.796356939571715e-06
G_tau_1p392641e+01_ms,G_tau_1p392641e+01_ms,-0.0037742738751485767,1.0057526584185963,1.0428424851810896e-05
G_tau_1p474561e+01_ms,G_tau_1p474561e+01_ms,-0.0034720788374326514,1.0053906601050422,1.0742399934019668e-05
G_tau_1p556481e+01_ms,G_tau_1p556481e+01_ms,-0.003490921392261858,1.0053185252014663,1.0829227396972159e-05
G_tau_1p638401e+01_ms,G_tau_1p638401e+01_ms,-0.0035205675899953673,1.0052554137694825,1.1154632710794768e-05
G_tau_1p720321e+01_ms,G_tau_1p720321e+01_ms,-0.0034522939178695342,1.0051244583615728,1.1399469069050746e-05
G_tau_1p802241e+01_ms,G_tau_1p802241e+01_ms,-0.0035476351323745405,1.0051488311463113,1.1591385849395765e-05
